J2229+2643 	 2014	 2014	 1.1045	 5.88612	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.319486	0.319486	0.319486	0.153378	0.0948626	0.100797	0.103286	0.103286	0.104301	0.112243	0.11678	0.11678	0.11678
J2234+0944 	 2014	 2014	 1.40092	 5.90794	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.450075	0.450075	0.450075	0.214565	0.132738	0.141564	0.145038	0.145038	0.146572	0.157523	0.163339	0.163339	0.163339
J2234+0611 	 2014	 2014	 1.46288	 5.90794	0	0	0	0	0	0	0	0	0	0.195668	0.195668	0.195668	0.0934585	0.0577848	0.0618758	0.0634112	0.0634112	0.0638788	0.068743	0.071011	0.071011	0.071011
J1022+1001 	 2015	 2015	 1.39597	 2.71399	0	0	0	0	0	0	0	0	0	0	0.234601	0.234601	0.0449369	0.0277931	0.0278082	0.0293047	0.037991	0.0382709	0.0394553	0.0394553	0.0394553	0.0438476
J1946+3417 	 2015	 2015	 0.972439	 5.1749	0	0	0	0	0	0	0	0	0	0	0.847956	0.847956	0.542355	0.350162	0.350162	0.358762	0.358762	0.361266	0.375754	0.390212	0.390212	0.390212
J2322+2057 	 2015	 2015	 1.20515	 6.11738	0	0	0	0	0	0	0	0	0	0	0.266975	0.266975	0.115906	0.0739316	0.079761	0.0830894	0.0830894	0.0864499	0.0911426	0.0918054	0.0918054	0.0918054
J0557+1551 	 2016	 2016	 1.29416	 1.55771	0	0	0	0	0	0	0	0	0	0	0	1.09026	0.281245	0.17397	0.174039	0.178851	0.178851	0.225632	0.246468	0.246468	0.252724	0.252724
J0621+2514 	 2016	 2016	 1.13039	 1.66243	0	0	0	0	0	0	0	0	0	0	0	1.17879	0.340366	0.210505	0.210608	0.222001	0.222001	0.255715	0.269798	0.269798	0.270455	0.270455
J0709+0458 	 2016	 2016	 1.48411	 1.87187	0	0	0	0	0	0	0	0	0	0	0	1.12598	0.317841	0.196579	0.196672	0.233953	0.233953	0.238691	0.246054	0.246054	0.246054	0.247057
B1257+12 	 2016	 2016	 1.36136	 3.3903	0	0	0	0	0	0	0	0	0	0	0	0.654225	0.16367	0.101221	0.101277	0.103722	0.103722	0.104495	0.107702	0.107702	0.108568	0.114352
J1312+0051 	 2016	 2016	 1.55596	 3.45575	0	0	0	0	0	0	0	0	0	0	0	1.0598	0.361622	0.223656	0.223809	0.229238	0.229238	0.230911	0.23799	0.23799	0.23799	0.277374
J1745+1017 	 2016	 2016	 1.39132	 4.64694	0	0	0	0	0	0	0	0	0	0	0	0.21619	0.105911	0.0661563	0.0662041	0.0677924	0.0717078	0.072262	0.0744779	0.0744779	0.0748906	0.0748906
J1457+0833 	 2017	 2017	 1.42157	 3.9139	0	0	0	0	0	0	0	0	0	0	0	0	0.0969522	0.059958	0.0599887	0.0614363	0.0647924	0.0652814	0.0672893	0.0672893	0.0777909	0.0808775
J2104+0033 	 2017	 2017	 1.5612	 5.51524	0	0	0	0	0	0	0	0	0	0	0	0	0.169483	0.105314	0.105397	0.107987	0.107987	0.108711	0.118947	0.133424	0.133424	0.133424
J0127+2155 	 2018	 2018	 1.18828	 0.379609	0	0	0	0	0	0	0	0	0	0	0	0	nan	0.0478511	0.0650062	0.076044	0.076044	0.0816018	0.0843632	0.0843632	0.0864444	0.0864444
J1924+1016 	 2018	 2018	 1.39161	 5.07891	0	0	0	0	0	0	0	0	0	0	0	0	nan	0.13292	0.133087	0.136211	0.136211	0.137302	0.142353	0.145974	0.145974	0.145974
J0138+0933 	 2019	 2019	 1.40412	 0.427606	0	0	0	0	0	0	0	0	0	0	0	0	nan	nan	0.0623293	0.0731255	0.0731255	0.0782297	0.0816018	0.0816018	0.0840237	0.0840237
J2256+2646 	 2019	 2019	 1.10363	 6.00393	0	0	0	0	0	0	0	0	0	0	0	0	nan	nan	0.100804	0.103219	0.103219	0.10607	0.112866	0.115293	0.115293	0.115293
