J2229+2643 	 2014	 2014	 1.1045	 5.88612	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.319486	0.319486	0.319486	2.23147	1.33888	1.33888	1.33888	1.33888	1.33888	1.33888	1.33888	1.33888	1.33888
J2234+0611 	 2014	 2014	 1.46288	 5.90794	0.819995	0.819995	0.819995	0.819995	0.819995	0.819995	0.819995	0.819995	0.819995	0.195668	0.195668	0.195668	1.36666	0.819995	0.819995	0.819995	0.819995	0.819995	0.819995	0.819995	0.819995	0.819995
J2234+0944 	 2014	 2014	 1.40092	 5.90794	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.450075	0.450075	0.450075	3.14358	1.88615	1.88615	1.88615	1.88615	1.88615	1.88615	1.88615	1.88615	1.88615
J2317+1439 	 2012	 2005	 1.31511	 6.09556	0.346222	0.346222	0.346222	0.346222	0.346222	0.346222	0.346222	0.160444	0.160444	0.160444	0.160444	0.160444	1.12063	0.67238	0.67238	0.67238	0.67238	0.67238	0.67238	0.67238	0.67238	0.67238
J2322+2057 	 2015	 2015	 1.20515	 6.11738	1.11882	1.11882	1.11882	1.11882	1.11882	1.11882	1.11882	1.11882	1.11882	1.11882	0.266975	0.266975	1.86471	1.11882	1.11882	1.11882	1.11882	1.11882	1.11882	1.11882	1.11882	1.11882
B1257+12 	 2016	 2016	 1.36136	 3.3903	2.74168	2.74168	2.74168	2.74168	2.74168	2.74168	2.74168	2.74168	2.74168	2.74168	2.74168	0.654225	4.56947	2.74168	2.74168	2.74168	2.74168	2.74168	2.74168	2.74168	2.74168	2.74168
J0557+1551 	 2016	 2016	 1.29416	 1.55771	4.56901	4.56901	4.56901	4.56901	4.56901	4.56901	4.56901	4.56901	4.56901	4.56901	4.56901	1.09026	7.61502	4.56901	4.56901	4.56901	4.56901	4.56901	4.56901	4.56901	4.56901	4.56901
J0621+2514 	 2016	 2016	 1.13039	 1.66243	4.93999	4.93999	4.93999	4.93999	4.93999	4.93999	4.93999	4.93999	4.93999	4.93999	4.93999	1.17879	8.23332	4.93999	4.93999	4.93999	4.93999	4.93999	4.93999	4.93999	4.93999	4.93999
J0709+0458 	 2016	 2016	 1.48411	 1.87187	4.7187	4.7187	4.7187	4.7187	4.7187	4.7187	4.7187	4.7187	4.7187	4.7187	4.7187	1.12598	7.8645	4.7187	4.7187	4.7187	4.7187	4.7187	4.7187	4.7187	4.7187	4.7187
J1312+0051 	 2016	 2016	 1.55596	 3.45575	4.48389	4.48389	4.48389	4.48389	4.48389	4.48389	4.48389	4.48389	4.48389	4.48389	4.48389	1.06995	7.47315	4.48389	4.48389	4.48389	4.48389	4.48389	4.48389	4.48389	4.48389	4.48389
J1745+1017 	 2016	 2016	 1.39132	 4.64694	0.905997	0.905997	0.905997	0.905997	0.905997	0.905997	0.905997	0.905997	0.905997	0.905997	0.905997	0.21619	1.50999	0.905997	0.905997	0.905997	0.905997	0.905997	0.905997	0.905997	0.905997	0.905997
